1.680877122869999886e+09,0.000000000000000000e+00,2.848855903411336432e-01,3.731415933867759382e-01,1.241428711039869147e-02,-6.043270119362535997e-01,-1.933922502466663307e+00,5.002399850607214260e-01
1.680877122874000072e+09,0.000000000000000000e+00,2.848855903411336432e-01,3.731415933867759382e-01,1.241428711039869147e-02,-6.043270119362535997e-01,-1.933922502466663307e+00,5.002016054393418898e-01
1.680877122885999918e+09,0.000000000000000000e+00,2.848855903411336432e-01,3.731415933867759382e-01,1.241428711039869147e-02,-6.043270119362535997e-01,-1.933922502466663307e+00,5.002016054393418898e-01
1.680877122890000105e+09,0.000000000000000000e+00,2.848855903411336432e-01,3.731415933867759382e-01,1.242524411579180518e-02,-6.043270119362535997e-01,-1.933922502466663307e+00,5.002016054393418898e-01
1.680877122894000053e+09,0.000000000000000000e+00,2.848855903411336432e-01,3.731415933867759382e-01,1.242524411579180518e-02,-6.043270119362535997e-01,-1.933922502466663307e+00,5.002016054393418898e-01
1.680877122898000002e+09,0.000000000000000000e+00,2.848855903411336432e-01,3.731415933867759382e-01,1.242524411579180518e-02,-6.043270119362535997e-01,-1.933922502466663307e+00,5.002016054393418898e-01
1.680877122901999950e+09,0.000000000000000000e+00,2.848855903411336432e-01,3.731415933867759382e-01,1.242524411579180518e-02,-6.043270119362535997e-01,-1.933922502466663307e+00,5.002016054393418898e-01
1.680877122905999899e+09,0.000000000000000000e+00,2.848855903411336432e-01,3.731415933867759382e-01,1.242524411579180518e-02,-6.043270119362535997e-01,-1.933922502466663307e+00,5.002016054393418898e-01
1.680877122918999910e+09,0.000000000000000000e+00,2.848855903411336432e-01,3.731415933867759382e-01,1.242524411579180518e-02,-6.043270119362535997e-01,-1.933940307601288655e+00,5.001632258179623536e-01
1.680877122956000090e+09,1.000000000000000000e+00,2.848855903411336432e-01,3.731324443958874970e-01,1.242524411579180518e-02,-6.043270119362535997e-01,-1.933940307601288655e+00,5.001632258179623536e-01
1.680877122963000059e+09,1.000000000000000000e+00,2.848855903411336432e-01,3.731324443958874970e-01,1.242524411579180518e-02,-6.043270119362535997e-01,-1.933940307601288655e+00,5.001248461965829284e-01
1.680877122967000008e+09,1.000000000000000000e+00,2.848855903411336432e-01,3.731324443958874970e-01,1.242524411579180518e-02,-6.043270119362535997e-01,-1.933940307601288655e+00,5.001248461965829284e-01
1.680877122970999956e+09,1.000000000000000000e+00,2.848855903411336432e-01,3.731324443958874970e-01,1.242524411579180518e-02,-6.043440751265840571e-01,-1.933940307601288655e+00,5.001248461965829284e-01
1.680877122974999905e+09,1.000000000000000000e+00,2.848855903411336432e-01,3.731324443958874970e-01,1.242524411579180518e-02,-6.043440751265840571e-01,-1.933940307601288655e+00,5.001248461965829284e-01
1.680877122979000092e+09,1.000000000000000000e+00,2.848855903411336432e-01,3.731324443958874970e-01,1.242524411579180518e-02,-6.043440751265840571e-01,-1.933940307601288655e+00,5.001248461965829284e-01
1.680877122983000040e+09,1.000000000000000000e+00,2.848725788960392857e-01,3.731324443958874970e-01,1.242524411579180518e-02,-6.043440751265840571e-01,-1.933940307601288655e+00,5.001248461965829284e-01
1.680877122989000082e+09,1.000000000000000000e+00,2.848595674509449283e-01,3.731141464141104480e-01,1.242524411579180518e-02,-6.043440751265840571e-01,-1.933940307601288655e+00,5.001248461965829284e-01
1.680877122994999886e+09,1.000000000000000000e+00,2.848465560058505708e-01,3.731049974232220068e-01,1.242524411579180518e-02,-6.043440751265840571e-01,-1.933940307601288655e+00,5.001248461965829284e-01
1.680877122999000072e+09,1.000000000000000000e+00,2.848465560058505708e-01,3.730958484323335100e-01,1.242524411579180518e-02,-6.043270119362535997e-01,-1.933940307601288655e+00,5.001248461965829284e-01
1.680877123003000021e+09,1.000000000000000000e+00,2.848205331156618558e-01,3.730866994414450688e-01,1.242524411579180518e-02,-6.043270119362535997e-01,-1.933940307601288655e+00,5.001632258179623536e-01
1.680877123006999969e+09,1.000000000000000000e+00,2.847945102254730854e-01,3.730684014596681308e-01,1.242524411579180518e-02,-6.043270119362535997e-01,-1.933940307601288655e+00,5.001632258179623536e-01
1.680877123010999918e+09,1.000000000000000000e+00,2.847684873352843704e-01,3.730592524687795786e-01,1.242524411579180518e-02,-6.043270119362535997e-01,-1.933958112735914003e+00,5.001632258179623536e-01
1.680877123015000105e+09,1.000000000000000000e+00,2.847294530000012425e-01,3.730409544870026406e-01,1.242524411579180518e-02,-6.043270119362535997e-01,-1.933958112735914003e+00,5.002016054393418898e-01
1.680877123019000053e+09,1.000000000000000000e+00,2.846774072196238126e-01,3.730135075143371504e-01,1.242524411579180518e-02,-6.043099487459230312e-01,-1.933958112735914003e+00,5.002016054393418898e-01
1.680877123023000002e+09,1.000000000000000000e+00,2.846123499941520252e-01,3.729952095325602124e-01,1.242524411579180518e-02,-6.043099487459230312e-01,-1.933958112735914003e+00,5.002399850607214260e-01
1.680877123026999950e+09,1.000000000000000000e+00,2.845472927686801823e-01,3.729586135690062809e-01,1.242524411579180518e-02,-6.043099487459230312e-01,-1.933958112735914003e+00,5.002783646821009622e-01
1.680877123030999899e+09,1.000000000000000000e+00,2.844562126530196244e-01,3.729311665963407907e-01,1.241428711039869147e-02,-6.042928855555925738e-01,-1.933940307601288655e+00,5.003167443034804984e-01
1.680877123035000086e+09,1.000000000000000000e+00,2.843651325373590666e-01,3.728854216418984735e-01,1.241428711039869147e-02,-6.042758223652621163e-01,-1.933940307601288655e+00,5.003551239248599236e-01
1.680877123039000034e+09,1.000000000000000000e+00,2.842610409766041513e-01,3.728488256783444865e-01,1.240333010500557602e-02,-6.042416959846009794e-01,-1.933940307601288655e+00,5.004318831676191071e-01
1.680877123042999983e+09,1.000000000000000000e+00,2.841309265256604655e-01,3.728030807239021138e-01,1.240333010500557602e-02,-6.042075696039399535e-01,-1.933940307601288655e+00,5.005086424103781795e-01
1.680877123046999931e+09,1.000000000000000000e+00,2.840008120747168352e-01,3.727481867785711889e-01,1.238141609421934859e-02,-6.041393168426177906e-01,-1.933940307601288655e+00,5.006237812745166771e-01
1.680877123052999973e+09,1.000000000000000000e+00,2.836755259473576762e-01,3.726292498970208977e-01,1.234854507804000572e-02,-6.039516217489819816e-01,-1.933922502466663307e+00,5.008540590027937833e-01
1.680877123058000088e+09,1.000000000000000000e+00,2.834933657160366161e-01,3.725560579699130348e-01,1.232663106725377655e-02,-6.038833689876598187e-01,-1.933922502466663307e+00,5.010075774883119282e-01
1.680877123062000036e+09,1.000000000000000000e+00,2.832851825945267299e-01,3.724828660428051719e-01,1.230471705646754739e-02,-6.037980530360071985e-01,-1.933922502466663307e+00,5.011994755952094982e-01
1.680877123065999985e+09,1.000000000000000000e+00,2.830639880279224863e-01,3.724005251248088122e-01,1.227184604028820278e-02,-6.037127370843545782e-01,-1.933904697332037959e+00,5.013913737021071793e-01
1.680877123071000099e+09,1.000000000000000000e+00,2.828297820162239407e-01,3.723090352159240113e-01,1.222801801871574619e-02,-6.036103579423715004e-01,-1.933886892197412832e+00,5.016216514303842855e-01
1.680877123075000048e+09,1.000000000000000000e+00,2.825695531143365691e-01,3.722083963161507136e-01,1.218418999714328786e-02,-6.035079788003883117e-01,-1.933851281928162136e+00,5.019286884014204642e-01
1.680877123078999996e+09,1.000000000000000000e+00,2.822833013222605936e-01,3.721077574163774160e-01,1.214036197557082954e-02,-6.034055996584051229e-01,-1.933815671658911217e+00,5.022357253724567538e-01
1.680877123082999945e+09,1.000000000000000000e+00,2.819840380850901496e-01,3.719979695257155661e-01,1.208557694860525923e-02,-6.033202837067525026e-01,-1.933780061389660521e+00,5.026579012076314301e-01
1.680877123086999893e+09,1.000000000000000000e+00,2.816717634028254036e-01,3.718881816350537717e-01,1.203079192163968546e-02,-6.032008413744388564e-01,-1.933744451120410046e+00,5.032335955283243623e-01
1.680877123094000101e+09,1.000000000000000000e+00,2.809821568128240132e-01,3.716320098901762514e-01,1.191026486231542593e-02,-6.029107671388198586e-01,-1.933655425447283083e+00,5.048071600048847918e-01
1.680877123098000050e+09,1.000000000000000000e+00,2.806048249050874244e-01,3.715039240177375190e-01,1.183356582456362473e-02,-6.027571984258451865e-01,-1.933584204908781912e+00,5.057282709179934388e-01
1.680877123102999926e+09,1.000000000000000000e+00,2.802144815522564780e-01,3.713666891544102899e-01,1.175686678681182352e-02,-6.025865665225399459e-01,-1.933512984370280297e+00,5.066110022097224386e-01
1.680877123107000113e+09,1.000000000000000000e+00,2.798111267543311187e-01,3.712203053001945086e-01,1.168016774906002232e-02,-6.023988714289040258e-01,-1.933441763831779125e+00,5.074553538800720132e-01
1.680877123114000082e+09,1.000000000000000000e+00,2.789393599330086126e-01,3.709092396099861189e-01,1.151581266816330447e-02,-6.020405444319630872e-01,-1.933263712485525421e+00,5.091440572207710513e-01
1.680877123118000031e+09,1.000000000000000000e+00,2.784709479096114659e-01,3.707445577739933995e-01,1.141719961962527584e-02,-6.018357861479967097e-01,-1.933156881677773553e+00,5.099884088911206259e-01
1.680877123121999979e+09,1.000000000000000000e+00,2.780025358862143192e-01,3.705707269471122389e-01,1.132954357648036092e-02,-6.016480910543609006e-01,-1.933050050870021463e+00,5.108327605614702005e-01
1.680877123125999928e+09,1.000000000000000000e+00,2.775081009726284020e-01,3.703968961202310783e-01,1.123093052794232882e-02,-6.014433327703946341e-01,-1.932925414927644026e+00,5.117538714745787365e-01
1.680877123130000114e+09,1.000000000000000000e+00,2.770006546139481829e-01,3.702139163024614210e-01,1.113231747940429846e-02,-6.012385744864283676e-01,-1.932800778985266588e+00,5.127133620090668087e-01
1.680877123134000063e+09,1.000000000000000000e+00,2.764801968101735508e-01,3.700309364846917637e-01,1.103370443086626809e-02,-6.010167530121315327e-01,-1.932658337908263801e+00,5.135960933007959195e-01
1.680877123138000011e+09,1.000000000000000000e+00,2.759467275613045611e-01,3.698388076760336651e-01,1.092413437693512401e-02,-6.008119947281651552e-01,-1.932515896831261015e+00,5.145555838352839917e-01
1.680877123141999960e+09,1.000000000000000000e+00,2.754002468673412141e-01,3.696375298764869588e-01,1.081456432300397993e-02,-6.005901732538683202e-01,-1.932373455754258229e+00,5.154766947483926387e-01
1.680877123145999908e+09,1.000000000000000000e+00,2.748407547282834540e-01,3.694362520769403635e-01,1.071595127446594957e-02,-6.003683517795713742e-01,-1.932231014677255443e+00,5.165129445256397833e-01
1.680877123150000095e+09,1.000000000000000000e+00,2.742682511441313919e-01,3.692258252865052714e-01,1.059542421514169004e-02,-6.001465303052746503e-01,-1.932070768465627308e+00,5.175108146815073917e-01
1.680877123154000044e+09,1.000000000000000000e+00,2.736827361148849169e-01,3.690153984960701794e-01,1.048585416121054596e-02,-5.999247088309778153e-01,-1.931910522253999174e+00,5.185470644587546474e-01
1.680877123158999920e+09,1.000000000000000000e+00,2.730972210856384974e-01,3.687958227147465906e-01,1.037628410727940188e-02,-5.997028873566809803e-01,-1.931750276042371262e+00,5.196216938573813282e-01
1.680877123163000107e+09,1.000000000000000000e+00,2.724986946112976649e-01,3.685853959243114430e-01,1.026671405334825433e-02,-5.994640026920535769e-01,-1.931590029830743127e+00,5.206963232560080090e-01
1.680877123167000055e+09,1.000000000000000000e+00,2.719001681369568324e-01,3.683566711520993575e-01,1.014618699402399654e-02,-5.992251180274261735e-01,-1.931429783619114771e+00,5.218477118973936513e-01
1.680877123173000097e+09,1.000000000000000000e+00,2.706510694078977375e-01,3.679083705985637387e-01,9.916089880768592935e-03,-5.987302855078410202e-01,-1.931091486061233153e+00,5.241504891801651578e-01
1.680877123177000046e+09,1.000000000000000000e+00,2.700265200433682455e-01,3.676796458263516532e-01,9.806519826837448855e-03,-5.984743376528830483e-01,-1.930913434714979893e+00,5.252634982001713748e-01
1.680877123181999922e+09,1.000000000000000000e+00,2.693889592337443406e-01,3.674509210541395676e-01,9.685992767513189328e-03,-5.982183897979250764e-01,-1.930735383368726410e+00,5.264148868415570170e-01
1.680877123186000109e+09,1.000000000000000000e+00,2.687513984241203802e-01,3.672130472910390409e-01,9.576422713582045249e-03,-5.979453787526367581e-01,-1.930575137157098053e+00,5.276046551043223065e-01
1.680877123190999985e+09,1.000000000000000000e+00,2.681138376144964752e-01,3.669751735279384586e-01,9.455895654257785721e-03,-5.976723677073483287e-01,-1.930397085810844793e+00,5.287176641243285236e-01
1.680877123197000027e+09,1.000000000000000000e+00,2.668126931050598949e-01,3.664994260017373495e-01,9.214841535609266665e-03,-5.971434088071019275e-01,-1.930040983118337827e+00,5.309053025429614214e-01
1.680877123200999975e+09,1.000000000000000000e+00,2.661491094052472750e-01,3.662615522386367672e-01,9.094314476285007137e-03,-5.968703977618136092e-01,-1.929862931772084345e+00,5.320183115629676385e-01
1.680877123206000090e+09,1.000000000000000000e+00,2.654855257054346551e-01,3.660236784755362405e-01,8.973787416960749344e-03,-5.965973867165250688e-01,-1.929702685560456210e+00,5.331313205829738555e-01
1.680877123210000038e+09,1.000000000000000000e+00,2.648349534507163927e-01,3.657766557215471614e-01,8.853260357636489816e-03,-5.963414388615672079e-01,-1.929524634214202727e+00,5.343210888457391450e-01
1.680877123213999987e+09,1.000000000000000000e+00,2.641583583058093598e-01,3.655387819584466347e-01,8.732733298312232023e-03,-5.960684278162788896e-01,-1.929364388002574593e+00,5.355108571085043234e-01
1.680877123217999935e+09,1.000000000000000000e+00,2.634947746059967399e-01,3.652917592044576112e-01,8.623163244381086209e-03,-5.957954167709903492e-01,-1.929186336656321332e+00,5.367006253712697239e-01
1.680877123221999884e+09,1.000000000000000000e+00,2.628311909061840645e-01,3.650538854413570844e-01,8.502636185056826681e-03,-5.955224057257020309e-01,-1.929026090444692976e+00,5.379287732554144386e-01
1.680877123226000071e+09,1.000000000000000000e+00,2.621545957612770872e-01,3.648068626873680054e-01,8.382109125732567154e-03,-5.952493946804134906e-01,-1.928848039098439493e+00,5.392336803823182256e-01
1.680877123230000019e+09,1.000000000000000000e+00,2.614910120614644118e-01,3.645598399333789819e-01,8.250625061015193912e-03,-5.949763836351251722e-01,-1.928687792886811359e+00,5.405002078878425875e-01
1.680877123233999968e+09,1.000000000000000000e+00,2.608144169165573789e-01,3.643128171793899583e-01,8.130098001690934384e-03,-5.947033725898366319e-01,-1.928509741540558098e+00,5.418051150147463746e-01
1.680877123237999916e+09,1.000000000000000000e+00,2.601378217716504015e-01,3.640657944254008793e-01,8.009570942366674856e-03,-5.944303615445483135e-01,-1.928349495328929963e+00,5.430332628988912003e-01
1.680877123242000103e+09,1.000000000000000000e+00,2.594612266267434242e-01,3.638187716714118558e-01,7.889043883042417063e-03,-5.941402873089293157e-01,-1.928171443982676259e+00,5.443381700257949873e-01
1.680877123246000051e+09,1.000000000000000000e+00,2.587846314818363913e-01,3.635717489174228323e-01,7.768516823718157535e-03,-5.938672762636408864e-01,-1.928011197771048346e+00,5.456046975313193492e-01
